1656618887.074 +25.0476A  +24.9365A  +25.0494A  +25.0573A  +24.9676A  +24.9613A  +25.0382A  +24.9418A  | 199.9998A  | +18.3857V    +0.0605V    +0.0000V    -0.0000V  
1656618887.536 +25.0452A  +24.9352A  +25.0494A  +25.0540A  +241656618887.6 .9766A  +24.9599A  +25.0380A  +24.9418A  | 200.0002A  | +18.3864V    +0.0605V    +0.0000V    -0.0000V  
1656618888.058 +25.0473A  +24.9370A  +25.0482A  +25.0551A  +24.9693A  +24.9627A  +25.0391A  +24.9417A  | 200.0004A  | +18.3867V    +0.0605V    +0.0000V    -0.0000V  
1656618888.58 +25.0492A  +24.9347A  +25.0446A  +25.0543A  +24.9719A  +24.9629A  +25.0386A  +24.9440A  | 200.0002A  | +18.3880V    +0.0605V    +0.0000V    -0.0000V  
1656618889.044 +25.0513A  +24.9372A  +25.0460A  +25.1656618889.109 0545A  +24.9663A  +24.9603A  +25.0393A  +24.9453A  | 200.0000A  | +18.3874V    +0.0605V    +0.0000V    -0.0000V  
1656618889.559 +25.0479A  +24.9345A  +25.0451A  +25.0544A  +24.9748A  +24.9597A  +25.0407A  +24.9440A  | 200.0010A  | +18.3865V    +0.0605V    +0.0000V    -0.0000V  
1656618890.09 +25.0500A  +24.9365A  +25.0469A  +25.0565A  +24.9681A  +24.9609A  +25.0373A  +24.9436A  | 199.9997A  | +18.3835V    +0.0605V    +0.0000V    -0.0000V  
1656618890.554 +25.0493A  +24.9347A  +25.0476A  +25.0537A  +24.9742A  +24.9593A  +25.0375A  +24.9437A  | 199.9999A  | +18.3828V    +0.0605V    +0.0000V    -0.0000V  
1656618891.087 +25.0495A  +24.9368A  +25.0503A  +25.0536A  +24.9678A  +24.9594A  +25.0393A  +24.9431A  | 199.9999A  | +18.3836V    +0.0605V    +0.0000V    -0.0000V  
1656618891.549 +25.0461A  +24.9353A  +25.0524A  +25.0531A  +24.9735A  +241656618891.615 .9587A  +25.0381A  +24.9432A  | 200.0005A  | +18.3854V    +0.0604V    +0.0000V    -0.0000V  
1656618892.069 +25.0465A  +24.9366A  +25.0527A  +25.0537A  +24.9686A  +24.9594A  +25.0398A  +24.9433A  | 200.0005A  | +18.3865V    +0.0604V    +0.0000V    -0.0000V  
1656618892.531 +25.0515A  +24.9372A  1656618892.596 +25.0550A  +25.0510A  +24.9579A  +24.9607A  +25.0412A  +24.9457A  | 200.0003A  | +18.3854V    +0.0604V    +0.0000V    -0.0000V  
1656618893.055 +25.0522A  +24.9403A  +25.0572A  +25.0540A  +24.9451A  +24.9624A  +25.0410A  +24.9473A  | 199.9995A  | +18.3828V    +0.0604V    +0.0000V    -0.0000V  
1656618893.587 +25.0505A  +24.9350A  +25.0544A  +25.0514A  +24.9642A  +24.9592A  +25.0406A  +24.9451A  | 200.0003A  | +18.3822V    +0.0604V    +0.0000V    -0.0000V  
1656618894.053 +25.0487A  +24.9354A  +1656618894.118 25.0581A  +25.0512A  +24.9625A  +24.9585A  +25.0418A  +24.9436A  | 199.9998A  | +18.3822V    +0.0604V    -0.0000V    -0.0000V  
1656618894.568 +25.0497A  +24.9346A  +25.0567A  +25.0483A  +24.9686A  +24.9567A  +25.0438A  +24.9419A  | 200.0004A  | +18.3833V    +0.0604V    -0.0000V    -0.0000V  
1656618895.047 +25.0474A  +24.9362A  +25.0565A  +25.0515A 1656618895.111  +24.9664A  +24.9591A  +25.0426A  +24.9407A  | 200.0003A  | +18.3817V    +0.0604V    -0.0000V    -0.0000V  
1656618895.564 +25.0453A  +24.9351A  +25.0545A  +25.0511A  +24.9712A  +24.9597A  +25.0411A  +24.9421A  | 200.0001A  | +18.3818V    +0.0604V    -0.0000V    -0.0000V  
1656618896.093 +25.0446A  +24.9368A  +25.0574A  +25.0544A  +24.9639A  +24.9608A  +25.0398A  +24.9419A  | 199.9996A  | +18.3818V    +0.0604V    -0.0000V    -0.0000V  
1656618896.554 +25.0500A  +24.9359A  +25.0556A  +25.0523A  +24.9701A  +24.9582A  +25.0372A  +24.9405A  | 199.9999A  | +18.3813V    +0.0604V    -0.0000V    -0.0000V  
1656618897.086 +25.0485A  +24.9387A  +25.0574A  +25.0559A  +24.9643A  +24.9567A  +25.0378A  +24.9404A  | 199.9997A  | +18.3818V    +0.0604V    -0.0000V    -0.0000V  
1656618897.616 +25.0465A  +24.9370A  +25.0596A  +25.0553A  +24.9696A  +24.9555A  +25.0370A  +24.9395A  | 200.0000A  | +18.3837V    +0.0604V    -0.0000V    -0.0000V  
1656618898.069 +25.0470A  +24.9380A  +25.0594A  +25.0554A  +24.9654A  +24.9557A  +25.0388A  +24.9409A  | 200.0006A  | +18.3825V    +0.0604V    -0.0000V    -0.0000V  
1656618898.532 +25.0471A  +24.9362A  +25.01656618898.597 592A  +25.0545A  +24.9712A  +24.9553A  +25.0371A  +24.9397A  | 200.0002A  | +18.3822V    +0.0604V    -0.0000V    -0.0000V  
1656618899.057 +25.0513A  +24.9385A  +25.0560A  +25.0517A  +24.9666A  +24.9580A  +25.0386A  +24.9396A  | 200.0004A  | +18.3819V    +0.0604V    -0.0000V    -0.0000V  
1656618899.589 +25.0534A  +24.9364A  +25.0573A  +25.0486A  +24.9703A  +24.9568A  +25.0387A  +24.9388A  | 200.0004A  | +18.3809V    +0.0604V    -0.0000V    -0.0000V  
1656618900.048 +25.0552A  +24.9382A  +25.051656618900.113 98A  +25.0479A  +24.9628A  +24.9578A  +25.0398A  +24.9394A  | 200.0008A  | +18.3793V    +0.0604V    -0.0000V    -0.0000V  
1656618900.567 +25.0555A  +24.9382A  +25.0620A  +25.0519A  +24.9469A  +24.9617A  +25.0412A  +24.9426A  | 200.0000A  | +18.3780V    +0.0604V    +0.0000V    -0.0000V  
1656618901.096 +25.0545A  +24.9405A  +25.0615A  +25.0532A  +24.9417A  +24.9638A  +25.0418A  +24.9435A  | 200.0005A  | +18.3773V    +0.0604V    +0.0000V    -0.0000V  
1656618901.558 +25.0531A  +24.9368A  +25.0579A  +25.0487A  +24.9629A  +24.9603A  +25.0388A  +24.9419A  | 200.0004A  | +18.3775V    +0.0604V    +0.0000V    -0.0000V  
1656618902.088 +25.0504A  +24.9373A  +25.0591A  +25.0515A  +24.9621A  +24.9616A  +25.0374A  +24.9408A  | 200.0001A  | +18.3762V    +0.0604V    -0.0000V    -0.0000V  
1656618902.546 +25.0522A  +24.9370A  +25.0590A  +25.0501A  +241656618902.61 .9652A  +24.9606A  +25.0369A  +24.9394A  | 200.0004A  | +18.3765V    +0.0604V    -0.0000V    -0.0000V  
1656618903.064 +25.0530A  +24.9389A  +25.0581A  +25.0506A  +24.9617A  +24.9607A  +25.0374A  +24.9397A  | 200.0000A  | +18.3773V    +0.0604V    -0.0000V    -0.0000V  
1656618903.592 +25.0538A  +24.9365A  +25.0563A  +25.0520A  +24.9644A  +24.9612A  +25.0354A  +24.9405A  | 200.0001A  | +18.3779V    +0.0604V    +0.0000V    -0.0000V  
1656618904.054 +25.0533A  +24.9376A  +25.0561A  +25.0524A  +24.9606A  +24.9638A  +25.0374A  +24.9390A  | 200.0001A  | +18.3780V    +0.0604V    +0.0000V    -0.0000V  
1656618904.586 +25.0478A  +24.9348A  +25.0569A  +25.0539A  +24.9688A  +24.9619A  +25.0381A  +24.9381A  | 200.0003A  | +18.3766V    +0.0604V    +0.0000V    -0.0000V  
1656618905.051 +25.0506A  +24.9375A  +25.0585A  +25.0566A  +24.9614A  +24.1656618905.115 9621A  +25.0357A  +24.9375A  | 199.9999A  | +18.3772V    +0.0604V    +0.0000V    -0.0000V  
1656618905.569 +25.0493A  +24.9365A  +25.0568A  +25.0549A  +24.9684A  +24.9599A  +25.0373A  +24.9370A  | 200.0001A  | +18.3786V    +0.0604V    +0.0000V    -0.0000V  
1656618906.045 +25.0506A  +24.9392A  1656618906.111 +25.0595A  +25.0562A  +24.9594A  +24.9598A  +25.0368A  +24.9381A  | 199.9997A  | +18.3785V    +0.0604V    +0.0000V    -0.0000V  
1656618906.563 +25.0531A  +24.9388A  +25.0565A  +25.0535A  +24.9666A  +24.9574A  +25.0361A  +24.9380A  | 200.0000A  | +18.3802V    +0.0604V    +0.0000V    -0.0000V  
1656618907.091 +25.0496A  +24.9403A  +25.0578A  +25.0539A  +24.9615A  +24.9587A  +25.0395A  +24.9392A  | 200.0005A  | +18.3814V    +0.0604V    +0.0000V    -0.0000V  
1656618907.554 +25.0501A  +24.9375A  +21656618907.619 5.0558A  +25.0510A  +24.9680A  +24.9593A  +25.0387A  +24.9399A  | 200.0003A  | +18.3825V    +0.0604V    +0.0000V    -0.0000V  
1656618908.072 +25.0485A  +24.9387A  +25.0529A  +25.0511A  +24.9633A  +24.9617A  +25.0427A  +24.9410A  | 200.0000A  | +18.3822V    +0.0604V    +0.0000V    -0.0000V  
1656618908.534 +25.0462A  +24.9363A  +25.0526A  +25.0503A 1656618908.598  +24.9688A  +24.9623A  +25.0411A  +24.9425A  | 200.0000A  | +18.3819V    +0.0604V    +0.0000V    -0.0000V  
1656618909.058 +25.0452A  +24.9376A  +25.0565A  +25.0516A  +24.9635A  +24.9616A  +25.0406A  +24.9430A  | 199.9996A  | +18.3814V    +0.0604V    +0.0000V    -0.0000V  
1656618909.577 +25.0467A  +24.9347A  +25.0593A  +25.0536A  +24.9663A  +24.9616A  +25.0373A  +24.9402A  | 199.9997A  | +18.3814V    +0.0604V    +0.0000V    -0.0000V  
1656618910.04 +25.0468A  +24.9354A  +25.0612A  +25.0563A  +241656618910.105 .9653A  +24.9617A  +25.0327A  +24.9403A  | 199.9998A  | +18.3815V    +0.0603V    +0.0000V    -0.0000V  
1656618910.554 +25.0466A  +24.9358A  +25.0615A  +25.0544A  +24.9700A  +24.9598A  +25.0324A  +24.9392A  | 199.9997A  | +18.3822V    +0.0603V    +0.0000V    -0.0000V  
1656618911.083 +25.0491A  +24.9388A  +25.0631A  +25.0550A  +24.9624A  +24.9587A  +25.0344A  +24.9386A  | 200.0001A  | +18.3827V    +0.0603V    -0.0000V    -0.0000V  
1656618911.545 +25.0499A  +24.9366A  +25.0597A  +25.0551A  +24.1656618911.609 9685A  +24.9567A  +25.0346A  +24.9389A  | 200.0001A  | +18.3833V    +0.0603V    -0.0000V    -0.0000V  
1656618912.062 +25.0499A  +24.9384A  +25.0585A  +25.0551A  +24.9638A  +24.9562A  +25.0371A  +24.9406A  | 199.9996A  | +18.3836V    +0.0603V    -0.0000V    -0.0000V  
1656618912.59 +25.0471A  +24.9377A  +25.0584A  +25.0524A  +24.9726A  +24.9570A  +25.0354A  +24.9390A  | 199.9997A  | +18.3837V    +0.0603V    -0.0000V    -0.0000V  
1656618913.054 +25.0480A  +24.9392A  +25.0617A  +25.0565A  +24.9676A  +24.9572A  +25.0318A  +24.9380A  | 200.0001A  | +18.3826V    +0.0603V    +0.0000V    -0.0000V  
1656618913.587 +25.0473A  +24.9382A  +25.0608A  +25.0577A  +24.9657A  +24.9590A  +25.0330A  +24.9385A  | 200.0001A  | +18.3825V    +0.0603V    +0.0000V    -0.0000V  
1656618914.049 +25.0488A  +21656618914.116 4.9420A  +25.0641A  +25.0605A  +24.9475A  +24.9618A  +25.0350A  +24.9401A  | 199.9998A  | +18.3819V    +0.0603V    +0.0000V    -0.0000V  
1656618914.566 +25.0481A  +24.9380A  +25.0593A  +25.0579A  +24.9643A  +24.9579A  +25.0346A  +24.9397A  | 199.9997A  | +18.3809V    +0.0603V    +0.0000V    -0.0000V  
1656618915.094 +25.0475A  +24.9385A  +25.0594A  +25.0572A  +24.9611A  +24.9594A  +25.0355A  +24.9404A  | 199.9989A  | +18.3801V    +0.0604V    +0.0000V    -0.0000V  
1656618915.557 +25.0475A  +24.9371A  +25.0586A  +25.0563A  +24.9684A  +24.9577A  +25.0350A  +24.9395A  | 200.0003A  | +18.3806V    +0.0604V    +0.0000V    -0.0000V  
1656618916.086 +25.0502A  +24.9380A  +25.0576A  +25.0548A  +24.9641A  +24.9590A  +25.0361A  +24.9404A  | 200.0001A  | +18.3799V    +0.0604V    +0.0000V    -0.0000V  
1656618916.554 +25.0487A  +24.9374A  +25.0599A  +25.0533A  +24.9626A  +24.9601A  +25.0366A  +24.9417A  | 200.0003A  | +18.3807V    +0.0604V    +0.0000V    -0.0000V  
1656618917.086 +25.0480A  +24.9381A  +25.0613A  +25.0529A  +24.9584A  +24.9605A  +25.0393A  +24.9420A  | 200.0004A  | +18.3796V    +0.0604V    +0.0000V    -0.0000V  
1656618917.547 +25.0501A  +24.9357A  +25.0582A  +25.0510A  +24.9658A  1656618917.611 +24.9605A  +25.0381A  +24.9407A  | 200.0002A  | +18.3802V    +0.0604V    +0.0000V    -0.0000V  
1656618918.066 +25.0513A  +24.9368A  +25.0588A  +25.0522A  +24.9599A  +24.9628A  +25.0378A  +24.9406A  | 200.0002A  | +18.3805V    +0.0604V    +0.0000V    -0.0000V  
1656618918.531 +25.0481A  +24.9351656618918.596 2A  +25.0604A  +25.0508A  +24.9645A  +24.9622A  +25.0388A  +24.9405A  | 200.0005A  | +18.3802V    +0.0604V    +0.0000V    -0.0000V  
1656618919.055 +25.0497A  +24.9369A  +25.0628A  +25.0572A  +24.9451A  +24.9647A  +25.0405A  +24.9434A  | 200.0002A  | +18.3742V    +0.0604V    -0.0000V    -0.0000V  
1656618919.588 +25.0477A  +24.9334A  +25.0623A  +25.0536A  +24.9602A  +24.9615A  +25.0402A  +24.9418A  | 200.0008A  | +18.3707V    +0.0604V    -0.0000V    -0.0000V  
1656618920.051 +25.0490A  +24.93641656618920.116 A  +25.0618A  +25.0536A  +24.9565A  +24.9609A  +25.0382A  +24.9435A  | 200.0000A  | +18.3717V    +0.0603V    -0.0000V    -0.0000V  
1656618920.566 +25.0460A  +24.9350A  +25.0610A  +25.0511A  +24.9652A  +24.9611A  +25.0381A  +24.9432A  | 200.0007A  | +18.3764V    +0.0603V    -0.0000V    -0.0000V  
1656618921.092 +25.0470A  +24.9372A  +25.0597A  +25.0528A  +24.9603A  +24.9615A  +25.0392A  +24.9424A  | 200.0001A  | +18.3792V    +0.0603V    -0.0000V    -0.0000V  
1656618921.552 +25.0441A  +24.9352A1656618921.617   +25.0612A  +25.0533A  +24.9639A  +24.9627A  +25.0384A  +24.9417A  | 200.0005A  | +18.3815V    +0.0603V    +0.0000V    -0.0000V  
1656618922.069 +25.0444A  +24.9366A  +25.0612A  +25.0552A  +24.9582A  +24.9628A  +25.0400A  +24.9419A  | 200.0003A  | +18.3812V    +0.0603V    +0.0000V    -0.0000V  
1656618922.547 +25.0464A  +24.9345A  +25.0577A  +25.0528A1656618922.612   +24.9644A  +24.9626A  +25.0381A  +24.9425A  | 199.9992A  | +18.3825V    +0.0603V    +0.0000V    -0.0000V  
1656618923.065 +25.0490A  +24.9384A  +25.0600A  +25.0524A  +24.9584A  +24.9621A  +25.0357A  +24.9440A  | 200.0000A  | +18.3821V    +0.0603V    +0.0000V    -0.0000V  
1656618923.597 +25.0519A  +24.9389A  +25.0606A  +25.0546A  +24.9433A  +24.9666A  +25.0381A  +24.9462A  | 200.0001A  | +18.3820V    +0.0604V    +0.0000V    -0.0000V  
1656618924.054 +25.0520A  +24.9391A  +25.0632A  +25.0562A  +24.9375A  +24.9661A  +25.0399A  +24.9459A  | 199.9999A  | +18.3812V    +0.0604V    +0.0000V    -0.0000V  
1656618924.578 +25.0472A  +24.9354A  +25.0632A  +25.0549A  +24.9583A  +24.9631A  +25.0352A  +24.9428A  | 200.0001A  | +18.3800V    +0.0603V    +0.0000V    -0.0000V  
1656618925.104 +25.0496A  +24.9368A  +25.0628A  +25.0545A  +24.9538A  +24.9633A  +25.0366A  +24.9426A  | 200.0000A  | +18.3787V    +0.0603V    +0.0000V    -0.0000V  
1656618925.556 +25.0471A  +24.9352A  +25.0610A  +25.0548A  +24.9621A  +24.9625A  +25.0354A  +24.9421A  | 200.0002A  | +18.3790V    +0.0603V    +0.0000V    -0.0000V  
1656618926.088 +25.0447A  +24.9370A  +25.0606A  +25.0553A  +24.9584A  +24.9638A  +25.0381A  +24.9422A  | 200.0001A  | +18.3793V    +0.0603V    +0.0000V    -0.0000V  
1656618926.617 +25.0453A  +24.9356A  +25.0586A  +25.0545A  +24.9613A  +24.9619A  +25.0395A  +24.9437A  | 200.0004A  | +18.3795V    +0.0603V    +0.0000V    -0.0000V  
1656618927.068 +25.0456A  +24.9368A  +25.0586A  +25.0556A  +24.9582A  +24.9623A  +25.0397A  +24.9427A  | 199.9995A  | +18.3787V    +0.0603V    +0.0000V    -0.0000V  
1656618927.591 +25.0466A  +24.9362A  +25.0580A  +25.0553A  +24.9631A  +24.9606A  +25.0377A  +24.9423A  | 199.9998A  | +18.3796V    +0.0603V    +0.0000V    -0.0000V  
1656618928.052 +25.0476A  +24.9376A  +25.0597A  +25.0571A  +24.9574A  +21656618928.117 4.9625A  +25.0364A  +24.9416A  | 199.9999A  | +18.3790V    +0.0603V    +0.0000V    -0.0000V  
1656618928.571 +25.0485A  +24.9339A  +25.0589A  +25.0569A  +24.9606A  +24.9610A  +25.0382A  +24.9423A  | 200.0004A  | +18.3774V    +0.0603V    +0.0000V    -0.0000V  
1656618929.036 +25.0480A  +24.9357A 1656618929.1  +25.0578A  +25.0603A  +24.9560A  +24.9605A  +25.0397A  +24.9420A  | 199.9999A  | +18.3759V    +0.0603V    +0.0000V    -0.0000V  
1656618929.555 +25.0444A  +24.9337A  +25.0582A  +25.0588A  +24.9635A  +24.9576A  +25.0415A  +24.9426A  | 200.0003A  | +18.3750V    +0.0603V    +0.0000V    -0.0000V  
1656618930.081 +25.0480A  +24.9371A  +25.0573A  +25.0604A  +24.9570A  +24.9585A  +25.0398A  +24.9420A  | 200.0002A  | +18.3758V    +0.0603V    +0.0000V    -0.0000V  
1656618930.543 +25.0447A  +24.9352A  1656618930.609 +25.0592A  +25.0611A  +24.9605A  +24.9594A  +25.0394A  +24.9406A  | 200.0002A  | +18.3782V    +0.0603V    +0.0000V    -0.0000V  
1656618931.058 +25.0481A  +24.9363A  +25.0562A  +25.0602A  +24.9559A  +24.9578A  +25.0419A  +24.9439A  | 200.0003A  | +18.3779V    +0.0603V    +0.0000V    -0.0000V  
1656618931.588 +25.0450A  +24.9354A  +25.0558A  +25.0577A  +24.9663A  +24.9587A  +25.0391A  +24.9419A  | 200.0000A  | +18.3785V    +0.0603V    +0.0000V    -0.0000V  
1656618932.05 +25.0431A  +24.9372A  +251656618932.116 .0609A  +25.0605A  +24.9617A  +24.9592A  +25.0380A  +24.9391A  | 199.9998A  | +18.3782V    +0.0603V    +0.0000V    -0.0000V  
1656618932.567 +25.0444A  +24.9358A  +25.0615A  +25.0601A  +24.9665A  +24.9578A  +25.0349A  +24.9390A  | 200.0001A  | +18.3764V    +0.0603V    +0.0000V    -0.0000V  
1656618933.096 +25.0455A  +24.9371A  +25.0585A  +25.0616A  +24.9599A  +24.9594A  +25.0369A  +24.9406A  | 199.9994A  | +18.3731V    +0.0603V    +0.0000V    -0.0000V  
1656618933.558 +25.0445A  +24.9339A  +25.0575A  +25.0620A  +24.9617A  +24.9603A  +25.0379A  +24.9411A  | 199.9990A  | +18.3696V    +0.0603V    +0.0000V    -0.0000V  
1656618934.095 +25.0468A  +24.9367A  +25.0554A  +25.0624A  +24.9585A  +24.9605A  +25.0393A  +24.9404A  | 199.9999A  | +18.3696V    +0.0603V    +0.0000V    -0.0000V  
1656618934.555 +25.0494A  +24.9340A  +25.0527A  +25.0590A  +24.9649A  +24.9585A  +25.0418A  +24.9392A  | 199.9995A  | +18.3685V    +0.0603V    +0.0000V    -0.0000V  
1656618935.089 +25.0464A  +24.9371A  +25.0566A  +25.0601A  +24.9586A  +24.9588A  +25.0419A  +24.9405A  | 199.9999A  | +18.3683V    +0.0603V    +0.0000V    -0.0000V  
1656618935.557 +25.0435A  +24.9350A  +25.0572A  +25.0614A  +24.9651A  +24.9583A  +25.0403A  +24.9388A  | 199.9996A  | +18.3680V    +0.0603V    +0.0000V    -0.0000V  
1656618936.084 +25.0411A  +24.9343A  +25.0531A  +25.0577A  +24.9529A  +24.9539A  +25.0368A  +24.9347A  | 199.9644A  | +18.3701V    +0.0608V    +0.0000V    -0.0000V  
1656618936.547 +25.0455A  +24.931656618936.612 54A  +25.0551A  +25.0563A  +24.9607A  +24.9564A  +25.0401A  +24.9391A  | 199.9885A  | +18.3722V    +0.0618V    +0.0000V    -0.0000V  
1656618937.065 +25.0501A  +24.9378A  +25.0597A  +25.0569A  +24.9573A  +24.9582A  +25.0426A  +24.9413A  | 200.0039A  | +18.3726V    +0.0626V    +0.0000V    -0.0000V  
1656618937.593 +25.0497A  +24.9369A  +25.0626A  +25.0596A  +24.9631A  +24.9614A  +25.0407A  +24.9398A  | 200.0139A  | +18.3727V    +0.0629V    +0.0000V    -0.0000V  
1656618938.058 +25.0483A  +24.9391A  +25.0624A  +25.0619A  +24.9606A  +24.9630A  +25.0385A  +24.9409A  | 200.0146A  | +18.3724V    +0.0625V    +0.0000V    -0.0000V  
1656618938.593 +25.0479A  +24.9362A  +25.0565A  +25.0609A  +24.9633A  +24.9631A  +25.0389A  +24.9410A  | 200.0078A  | +18.3741V    +0.0620V    +0.0000V    -0.0000V  
1656618939.055 +25.0466A  +24.9365A  +25.0557A  +25.0618A  +24.9595A  +24.9625A  +25.0386A  +24.9422A  | 200.0034A  | +18.3764V    +0.0616V    +0.0000V    -0.0000V  
1656618939.583 +25.0478A  +24.9364A  +25.0552A  +25.0637A  +24.9521A  +24.9650A  +25.0375A  +24.9440A  | 200.0017A  | +18.3791V    +0.0614V    -0.0000V    -0.0000V  
1656618940.068 +25.0517A  +24.9389A  +25.0563A  +25.0657A  +24.9407A  +24.9664A  +25.0377A  +24.9435A  | 200.0008A  | +18.3803V    +0.0613V    -0.0000V    -0.0000V  
1656618940.576 +25.0456A  +24.9357A  +25.0507A  +25.0601A  +24.9626A  +24.9642A  +25.0380A  +24.9432A  | 200.0002A  | +18.3823V    +0.0612V    +0.0000V    -0.0000V  
1656618941.054 +25.0504A  +24.9368A  +25.0498A  +25.0590A  +24.9580A  +24.9635A  +25.0376A  +24.9452A  | 200.0004A  | +18.3843V    +0.0611V    +0.0000V    -0.0000V  
1656618941.557 +25.0464A  +24.9348A  +25.0526A  +25.0593A  +24.9631A  +24.9612A  +25.0390A  +24.9438A  | 200.0002A  | +18.3824V    +0.0611V    +0.0000V    -0.0000V  
1656618942.086 +25.0469A  +24.9374A  +25.0522A  +25.0605A  +24.9568A  +24.9633A  +25.0398A  +24.9431A  | 200.0000A  | +18.3817V    +0.0611V    +0.0000V    -0.0000V  
1656618942.547 +25.0461A  +24.9363A  +25.0508A 1656618942.613  +25.0579A  +24.9621A  +24.9648A  +25.0404A  +24.9419A  | 200.0002A  | +18.3825V    +0.0611V    +0.0000V    -0.0000V  
1656618943.065 +25.0477A  +24.9385A  +25.0543A  +25.0563A  +24.9549A  +24.9645A  +25.0409A  +24.9431A  | 200.0003A  | +18.3826V    +0.0610V    +0.0000V    -0.0000V  
1656618943.555 +25.0461A  +24.9360A  +25.0530A  +25.0560A  +24.9627A  +24.9623A  +25.0403A  +24.9439A  | 200.0002A  | +18.3840V    +0.0610V    +0.0000V    -0.0000V  
1656618944.034 mainCurrent 500
1656618944.037 +25.0466A  +24.9378A  +25.0516A  +251656618944.102 .0581A  +24.9568A  +24.9639A  +25.0407A  +24.9445A  | 200.0000A  | +18.3847V    +0.0610V    +0.0000V    -0.0000V  
1656618944.164 [Km[2G[Ka[3G[Ki[4G[Kn[5G[KC[6G[Ku[7G[Kr[8G[Kr[9G[Ke[10G[Kn[11G[Kt[12G[K [13G[K5[14G[K0[15G[K0[16G
1656618944.221 new setpoint: 500.000000
1656618944.533 +25.5430A  +25.4191656618944.598 5A  +25.5605A  +25.5544A  +25.4345A  +25.4405A  +25.5520A  +25.4224A  | 203.9269A  | +18.3825V    +0.0617V    +0.0000V    -0.0000V  
1656618945.055 +26.5921A  +26.4474A  +26.5965A  +26.5992A  +26.4590A  +26.4641A  +26.5964A  +26.4504A  | 212.2052A  | +18.3810V    +0.0635V    +0.0000V    -0.0000V  
1656618945.58 +27.7895A  +27.6372A  +27.7910A  +27.7860A  +27.6506A  +27.6454A  +27.7894A  +27.6373A  | 221.7265A  | +18.3789V    +0.0659V    +0.0000V    -0.0000V  
1656618946.041 +29.0197A  +28.87461656618946.106 A  +29.0217A  +29.0200A  +28.8810A  +28.8825A  +29.0212A  +28.8776A  | 231.5985A  | +18.3746V    +0.0686V    +0.0000V    -0.0000V  
1656618946.557 +30.2615A  +30.1179A  +30.2663A  +30.2657A  +30.1313A  +30.1285A  +30.2696A  +30.1284A  | 241.5692A  | +18.3698V    +0.0715V    +0.0000V    -0.0000V  
1656618947.086 +31.5053A  +31.3751A  +31.5195A  +31.5209A  +31.3776A  +31.3844A  +31.5198A  +31.3717A  | 251.5742A  | +18.3650V    +0.0745V    +0.0000V    -0.0000V  
1656618947.551 +32.7554A  +32.6213A1656618947.617   +32.7743A  +32.7717A  +32.6383A  +32.6319A  +32.7692A  +32.6234A  | 261.5855A  | +18.3616V    +0.0775V    +0.0000V    -0.0000V  
1656618948.069 +34.0091A  +33.8734A  +34.0242A  +34.0232A  +33.8807A  +33.8925A  +34.0206A  +33.8736A  | 271.5973A  | +18.3581V    +0.0806V    +0.0000V    -0.0000V  
1656618948.548 +35.2654A  +35.1222A  +35.2710A  +35.2731656618948.614 8A  +35.1401A  +35.1406A  +35.2738A  +35.1237A  | 281.6107A  | +18.3539V    +0.0836V    +0.0000V    -0.0000V  
1656618949.064 +36.5203A  +36.3738A  +36.5238A  +36.5234A  +36.3816A  +36.3929A  +36.5249A  +36.3845A  | 291.6253A  | +18.3499V    +0.0867V    +0.0000V    -0.0000V  
1656618949.591 +37.7745A  +37.6266A  +37.7767A  +37.7754A  +37.6416A  +37.6370A  +37.7716A  +37.6347A  | 301.6380A  | +18.3455V    +0.0898V    +0.0000V    -0.0000V  
1656618950.054 +39.0306A  +38.8793A  +39.0314A  +39.0262A  +38.8855A  +38.8833A  +39.0293A  +38.8858A  | 311.6515A  | +18.3409V    +0.0929V    +0.0000V    -0.0000V  
1656618950.587 +40.2817A  +40.1340A  +40.2751A  +40.2803A  +40.1417A  +40.1360A  +40.2800A  +40.1368A  | 321.6657A  | +18.3363V    +0.0960V    +0.0000V    -0.0000V  
1656618951.05 +41.5311A  +41.3853A  +41.5302A  +41.5325A  +41.3888A  +41.391656618951.115 17A  +41.5324A  +41.3866A  | 331.6786A  | +18.3318V    +0.0991V    +0.0000V    -0.0000V  
1656618951.566 +42.7816A  +42.6361A  +42.7821A  +42.7839A  +42.6438A  +42.6432A  +42.7836A  +42.6393A  | 341.6935A  | +18.3277V    +0.1022V    +0.0000V    -0.0000V  
1656618952.045 +44.0333A  +43.8868A  +1656618952.111 44.0380A  +44.0350A  +43.8926A  +43.8924A  +44.0366A  +43.8907A  | 351.7056A  | +18.3226V    +0.1053V    +0.0000V    -0.0000V  
1656618952.563 +45.2824A  +45.1372A  +45.2877A  +45.2877A  +45.1517A  +45.1472A  +45.2821A  +45.1451A  | 361.7212A  | +18.3170V    +0.1084V    +0.0000V    -0.0000V  
